DAOPHOTID,RA,DEC,u,uError,g,gError,r,rError,i,iError,z,zError
1496,114.4162351,21.43148946,99.999,9.999,22.047,0.126,20.853,0.087,20.257,0.103,19.89,0.099
2687,114.4169272,21.5697306,18.632,0.014,16.841,0.013,16.124,0.023,15.855,0.021,15.716,0.011
2877,114.4169412,21.59655864,16.053,0.006,14.868,0.008,14.468,0.016,14.319,0.012,14.261,0.011
2711,114.4173289,21.57423461,22.331,0.289,21.449,0.124,20.448,0.146,19.995,0.142,19.474,0.133
3039,114.4174921,21.61765581,99.999,9.999,21.468,0.062,19.993,0.027,19.238,0.016,18.728,0.039
2127,114.4175286,21.49844895,16.892,0.01,15.785,0.006,15.459,0.017,15.369,0.013,15.348,0.011
2389,114.4178186,21.53064188,99.999,9.999,21.035,0.037,19.612,0.023,18.553,0.017,17.992,0.031
2028,114.4179665,21.48699567,99.999,9.999,22.527,0.129,21.233,0.065,20.762,0.047,20.427,0.121
1645,114.4181375,21.44636994,99.999,9.999,20.93,0.042,19.571,0.039,18.97,0.04,18.549,0.045
1569,114.4182567,21.4399639,22.734,0.318,21.458,0.053,20.049,0.046,18.661,0.041,17.898,0.022
2282,114.418297,21.51698448,99.999,9.999,22.629,0.145,21.622,0.091,21.122,0.076,20.842,0.212
2716,114.4188149,21.57601315,99.999,9.999,22.958,0.186,21.607,0.084,20.436,0.035,19.886,0.072
3041,114.4192754,21.62013852,17.398,0.009,16.111,0.008,15.652,0.023,15.498,0.011,15.422,0.009
1482,114.4198298,21.4331457,20.634,0.051,18.016,0.016,16.68,0.036,16.06,0.047,15.736,0.021
2485,114.4199123,21.54566977,17.002,0.008,15.827,0.006,15.424,0.011,15.275,0.027,15.248,0.01
1944,114.4200284,21.47950335,99.999,9.999,21.185,0.04,19.834,0.03,19.168,0.022,18.869,0.04
2772,114.4204129,21.58585628,99.999,9.999,22.51,0.12,21.033,0.062,19.926,0.03,19.272,0.057
2822,114.4211138,21.59381573,99.999,9.999,21.598,0.056,20.112,0.03,19.208,0.019,18.734,0.036
1410,114.4211578,21.42819242,22.501,0.279,21.266,0.049,20.917,0.064,20.861,0.053,20.735,0.205
1860,114.4213708,21.47046297,99.999,9.999,21.818,0.079,20.427,0.039,18.961,0.021,18.18,0.03
2052,114.4216382,21.4929365,99.999,9.999,22.663,0.139,21.421,0.072,20.383,0.033,19.829,0.097
2927,114.4221647,21.60811879,18.56,0.018,17.439,0.013,17.108,0.021,17.001,0.011,16.959,0.017
2138,114.4221878,21.50424635,21.397,0.103,18.82,0.014,17.368,0.014,16.176,0.014,15.52,0.011
1388,114.4223343,21.42773301,20.677,0.057,19.567,0.017,19.131,0.04,18.996,0.034,18.885,0.041
2098,114.4225217,21.49999496,99.999,9.999,22.395,0.118,21.606,0.091,21.465,0.09,99.999,9.999
3050,114.4227359,21.62614637,99.999,9.999,23.188,0.197,21.697,0.093,20.784,0.058,20.294,0.129
2848,114.4227371,21.59894501,99.999,9.999,23.129,0.183,22.238,0.14,21.094,0.054,20.305,0.14
938,114.4232303,21.39646797,99.999,9.999,21.761,0.087,20.333,0.054,19.13,0.037,18.439,0.043
1571,114.4236234,21.44533942,99.999,9.999,22.788,0.165,21.38,0.067,20.6,0.049,20.012,0.123
1985,114.4237718,21.48806634,20.199,0.04,18.067,0.01,17.168,0.02,16.852,0.015,16.688,0.015
1707,114.424098,21.45867925,19.458,0.025,18.14,0.008,17.688,0.034,17.538,0.038,17.47,0.022
2827,114.4243453,21.59788665,99.999,9.999,21.711,0.065,20.294,0.027,19.373,0.031,18.887,0.049
2396,114.424435,21.53843604,99.999,9.999,22.275,0.089,20.968,0.079,20.37,0.087,19.799,0.097
1491,114.4249472,21.43950873,99.999,9.999,21.759,0.079,21.204,0.065,20.958,0.05,21.041,0.205
993,114.4251046,21.40229618,99.999,9.999,21.58,0.068,20.25,0.047,19.705,0.046,19.39,0.069
2733,114.4254293,21.58482808,99.999,9.999,23.117,0.231,21.508,0.072,20.529,0.046,19.966,0.081
2321,114.4261773,21.53147458,99.999,9.999,23.075,0.21,21.761,0.086,20.966,0.067,20.391,0.14
2503,114.4262368,21.55345019,20.001,0.032,18.303,0.012,17.667,0.012,17.455,0.018,17.329,0.018
1259,114.4263484,21.42146094,99.999,9.999,22.676,0.151,21.144,0.065,19.528,0.027,18.712,0.042
1547,114.4264189,21.44593883,99.999,9.999,22.369,0.115,20.948,0.073,19.881,0.026,19.488,0.06
2744,114.4266281,21.58692749,99.999,9.999,22.961,0.165,21.445,0.068,20.56,0.042,19.934,0.098
1743,114.4267136,21.46505276,22.595,0.275,21.89,0.074,21.301,0.055,20.96,0.062,20.652,0.217
2530,114.4269735,21.55773338,21.723,0.141,20.577,0.024,20.19,0.021,20.121,0.034,20.03,0.086
790,114.4273172,21.38944846,19.141,0.021,18.015,0.012,17.63,0.066,17.491,0.048,17.443,0.047
2831,114.4274707,21.60127044,99.999,9.999,21.895,0.064,21.317,0.066,20.888,0.054,21.028,0.298
2463,114.4274749,21.54980205,22.185,0.19,20.585,0.024,19.92,0.025,19.656,0.036,19.531,0.081
2377,114.4278889,21.53916208,99.999,9.999,99.999,9.999,22.078,0.109,21.176,0.064,20.74,0.188
1965,114.4281812,21.48998454,21.569,0.107,20.239,0.024,19.77,0.024,19.618,0.025,19.477,0.065
2677,114.4283477,21.57935943,99.999,9.999,23.003,0.167,21.824,0.07,20.509,0.04,19.416,0.058
2839,114.4293157,21.6044891,99.999,9.999,99.999,9.999,23.283,0.298,21.252,0.058,20.281,0.142
2185,114.4294347,21.51734028,99.999,9.999,99.999,9.999,22.038,0.117,21.441,0.08,99.999,9.999
1550,114.4301693,21.44978905,99.999,9.999,21.956,0.089,20.507,0.038,19.348,0.03,18.739,0.033
1938,114.4304352,21.48820677,99.999,9.999,23.704,0.353,22.343,0.164,21.551,0.105,20.54,0.152
2743,114.4311236,21.59127671,19.936,0.034,18.356,0.01,17.818,0.017,17.565,0.013,17.441,0.022
2745,114.4311927,21.59150503,99.999,9.999,21.086,0.092,19.303,0.04,19.015,0.03,18.826,0.061
1622,114.431206,21.45721683,99.999,9.999,22.2,0.104,21.492,0.081,21.223,0.074,21.089,0.25
924,114.4315677,21.40341556,99.999,9.999,23.299,0.259,21.933,0.133,20.891,0.064,20.373,0.127
2307,114.4316363,21.53328002,99.999,9.999,21.626,0.071,20.384,0.032,19.861,0.034,19.451,0.061
1948,114.432028,21.49174027,17.882,0.012,16.694,0.007,16.305,0.019,16.211,0.013,16.174,0.012
1543,114.4321004,21.45121108,18.753,0.021,16.671,0.007,15.872,0.033,15.6,0.03,15.432,0.016
1507,114.4321446,21.44829098,99.999,9.999,22.337,0.107,21.027,0.067,20.066,0.031,19.576,0.071
2382,114.4322133,21.54372287,99.999,9.999,22.754,0.148,21.126,0.053,19.968,0.03,19.255,0.047
1516,114.4322601,21.44913419,99.999,9.999,21.327,0.047,19.93,0.038,19.287,0.036,18.857,0.048
2398,114.4323158,21.54616814,19.196,0.021,18.186,0.007,17.75,0.011,17.577,0.014,17.471,0.027
2549,114.4324531,21.56587106,99.999,9.999,21.942,0.085,20.583,0.034,19.852,0.027,19.406,0.06
2596,114.432714,21.57185138,99.999,9.999,23.294,0.243,21.912,0.106,20.801,0.051,20.172,0.122
2493,114.4330166,21.55910362,19.551,0.025,19.393,0.013,19.127,0.02,19.164,0.022,19.145,0.056
2911,114.4332306,21.616696,99.999,9.999,23.227,0.216,21.856,0.102,20.952,0.08,20.377,0.126
2211,114.4335774,21.52396683,99.999,9.999,21.539,0.053,20.138,0.027,18.954,0.019,18.333,0.032
2571,114.43372,21.57001067,22.066,0.184,20.726,0.027,20.128,0.023,19.947,0.025,19.859,0.089
2117,114.4338649,21.51305868,99.999,9.999,22.721,0.177,21.558,0.08,21.111,0.071,20.678,0.135
2692,114.4339867,21.58703465,17.21,0.008,16.111,0.011,15.815,0.016,15.698,0.018,15.701,0.012
2518,114.4340765,21.56330649,18.363,0.014,17.424,0.01,17.121,0.018,17.006,0.014,16.976,0.016
3004,114.4341929,21.62929259,99.999,9.999,21.812,0.07,20.628,0.04,20.109,0.034,19.775,0.087
630,114.4344991,21.37913216,99.999,9.999,20.524,0.028,99.999,9.999,99.999,9.999,19.31,0.068
2542,114.4345172,21.56682012,99.999,9.999,23.157,0.213,21.805,0.089,20.457,0.038,19.857,0.088
780,114.4345681,21.39502674,99.999,9.999,21.151,0.078,19.95,0.101,19.437,0.121,19.02,0.09
1725,114.4347106,21.47093083,20.177,0.04,19.032,0.012,18.669,0.027,18.563,0.02,18.494,0.03
2817,114.4349427,21.60653417,18.619,0.016,17.515,0.018,17.159,0.018,17.018,0.01,16.959,0.017
1630,114.4352133,21.46185228,99.999,9.999,22.014,0.087,20.75,0.05,19.747,0.028,19.274,0.058
2043,114.4352715,21.50524703,18.69,0.019,17.163,0.005,16.598,0.013,16.414,0.011,16.346,0.014
1926,114.4352982,21.49199201,99.999,9.999,20.432,0.026,18.949,0.02,18.077,0.017,17.593,0.023
2360,114.4353708,21.54518803,99.999,9.999,21.287,0.042,19.82,0.022,19.106,0.026,18.697,0.042
2100,114.4353993,21.51282073,99.999,9.999,23.282,0.268,21.347,0.053,20.624,0.037,20.013,0.108
2575,114.4354494,21.57191287,99.999,9.999,23.398,0.314,22.294,0.134,21.336,0.095,20.385,0.165
2790,114.4355475,21.60368116,16.268,0.008,14.847,0.013,14.355,0.017,99.999,9.999,14.102,0.01
2948,114.4355729,21.62365399,22.321,0.229,20.79,0.038,20.32,0.036,20.074,0.031,19.955,0.101
2580,114.4358104,21.57284342,17.361,0.011,16.082,0.012,15.619,0.019,15.465,0.013,15.409,0.012
1956,114.4359572,21.49606715,18.103,0.013,16.633,0.006,16.033,0.014,15.788,0.014,15.651,0.013
1010,114.4359685,21.41396285,21.597,0.129,19.159,0.017,18.201,0.042,17.874,0.038,17.673,0.024
1592,114.4362931,21.45979167,99.999,9.999,22.787,0.182,21.357,0.069,20.325,0.049,19.788,0.106
1215,114.4363859,21.42864221,17.064,0.012,15.934,0.01,15.587,0.043,15.468,0.034,15.449,0.025
1726,114.436669,21.47303607,22.688,0.279,21.566,0.075,21.222,0.09,20.987,0.121,20.764,0.173
1896,114.4367263,21.48988153,20.183,0.041,18.9,0.011,18.444,0.02,18.291,0.02,18.227,0.031
3053,114.4367553,21.63993817,21.85,0.153,19.03,0.017,17.584,0.022,16.859,0.019,16.452,0.018
2873,114.4367741,21.61537243,22.746,0.322,20.815,0.032,19.571,0.022,19.019,0.018,18.682,0.036
2660,114.4368243,21.58492483,21.959,0.185,20.257,0.022,19.461,0.019,19.14,0.016,19.006,0.048
2675,114.4369539,21.58757498,99.999,9.999,23.437,0.326,21.916,0.106,20.988,0.05,20.512,0.148
901,114.4371495,21.40773911,99.999,9.999,20.883,0.039,19.598,0.037,19.088,0.046,18.722,0.039
1763,114.4376557,21.47725871,99.999,9.999,99.999,9.999,22.174,0.156,20.889,0.056,20.131,0.12
889,114.4377537,21.4074977,99.999,9.999,22.57,0.139,20.883,0.055,20.143,0.046,19.617,0.075
2416,114.4377758,21.55398096,99.999,9.999,22.536,0.132,21.011,0.052,19.613,0.018,18.782,0.035
2203,114.4378176,21.52761062,16.868,0.007,15.762,0.004,15.387,0.011,15.253,0.014,15.244,0.01
2136,114.4381509,21.51958084,22.611,0.254,21.48,0.09,20.964,0.107,20.942,0.136,20.744,0.206
1680,114.4382058,21.46960611,99.999,9.999,23.546,0.349,22.083,0.137,20.962,0.064,20.414,0.126
2508,114.4385205,21.56642581,99.999,9.999,22.54,0.101,21.549,0.075,21.048,0.058,20.536,0.176
937,114.4390419,21.41168228,22.128,0.182,19.802,0.022,18.82,0.037,18.459,0.051,18.247,0.034
1950,114.4392173,21.49880018,16.796,0.008,15.654,0.005,15.324,0.013,15.24,0.009,15.218,0.011
1162,114.4394919,21.42806979,21.252,0.093,19.338,0.018,18.598,0.044,18.318,0.03,18.167,0.026
2624,114.4396994,21.58285831,19.465,0.024,18.294,0.011,17.811,0.022,17.602,0.01,17.433,0.016
1980,114.4399888,21.50342831,22.444,0.243,20.397,0.025,19.497,0.018,19.261,0.03,19.063,0.048
2157,114.4403274,21.52429373,21.674,0.119,19.592,0.017,18.542,0.013,18.123,0.018,17.888,0.023
1752,114.4403284,21.47894697,20.602,0.057,18.778,0.009,17.951,0.02,17.615,0.019,17.464,0.02
3032,114.4403333,21.63900308,20.31,0.143,17.895,0.157,16.861,0.163,16.369,0.172,16.369,0.162
2659,114.4404084,21.58839852,20.682,0.064,18.714,0.015,17.878,0.019,17.582,0.011,17.404,0.017
2082,114.4404354,21.51472574,99.999,9.999,22.386,0.112,21.532,0.065,21.191,0.072,20.799,0.181
2728,114.44051,21.59862914,99.999,9.999,23.558,0.313,22.394,0.139,20.92,0.054,20.162,0.126
3008,114.4407753,21.63604693,99.999,9.999,23.366,0.357,22.123,0.123,21.655,0.085,21.248,0.303
1754,114.4411093,21.47982703,18.837,0.018,17.212,0.006,16.594,0.022,16.389,0.011,16.271,0.014
2980,114.4411804,21.63297485,15.899,0.005,14.557,0.01,99.999,9.999,99.999,9.999,13.872,0.01
1961,114.4412004,21.5022105,16.953,0.009,15.879,0.005,15.555,0.014,15.464,0.008,15.448,0.011
1203,114.4412065,21.43265852,22.16,0.193,20.904,0.042,20.323,0.036,20.175,0.047,19.983,0.11
821,114.4418577,21.40714502,99.999,9.999,23.324,0.264,22.263,0.179,20.93,0.059,19.98,0.093
611,114.4419284,21.38515471,20.314,0.051,18.043,0.02,17.035,0.054,16.601,0.051,16.386,0.035
2727,114.4428421,21.60080536,21.691,0.157,21.344,0.053,20.735,0.055,21.207,0.093,20.679,0.166
2984,114.4430047,21.63516575,99.999,9.999,20.56,0.029,19.164,0.029,18.244,0.016,17.786,0.023
546,114.4431558,21.38011563,99.999,9.999,22.838,0.171,22.003,0.157,21.197,0.076,21.412,0.398
1004,114.4439695,21.42134997,99.999,9.999,99.999,9.999,21.816,0.091,20.648,0.053,19.983,0.11
913,114.4441528,21.41523007,99.999,9.999,23.423,0.309,21.733,0.096,20.295,0.036,19.561,0.077
592,114.4442324,21.38593311,99.999,9.999,22.833,0.187,21.626,0.106,20.928,0.073,20.392,0.144
1840,114.4443756,21.49018572,20.449,0.047,19.585,0.014,19.174,0.021,19.036,0.02,19.035,0.043
1335,114.4447501,21.4454934,99.999,9.999,21.618,0.106,20.506,0.129,20.045,0.144,19.63,0.122
2774,114.444943,21.60995418,21.471,0.095,20.114,0.022,19.723,0.027,19.578,0.018,19.545,0.094
2058,114.4451787,21.51689733,99.999,9.999,21.948,0.08,20.595,0.032,19.275,0.024,18.566,0.038
1088,114.4452172,21.4286254,20.294,0.047,17.746,0.012,16.463,0.035,15.907,0.043,15.613,0.02
3038,114.4456243,21.64474383,99.999,9.999,22.829,0.163,21.894,0.092,21.428,0.088,20.737,0.197
2232,114.4457698,21.53765565,99.999,9.999,23.064,0.22,21.323,0.056,20.394,0.044,19.889,0.077
615,114.4459218,21.38929988,99.999,9.999,99.999,9.999,22.609,0.197,20.98,0.064,19.975,0.112
2356,114.4460708,21.55531745,22.597,0.308,20.197,0.021,18.984,0.017,18.563,0.016,18.293,0.033
2178,114.446236,21.53326245,21.629,0.127,19.611,0.014,18.784,0.015,18.493,0.024,18.301,0.024
2678,114.446844,21.59732954,20.246,0.051,18.599,0.013,17.86,0.016,17.558,0.016,17.38,0.02
1749,114.4468482,21.48518478,99.999,9.999,22.384,0.132,20.949,0.054,20.031,0.031,19.496,0.076
2552,114.4468902,21.58021659,21.448,0.09,20.409,0.021,19.928,0.029,19.761,0.024,19.568,0.095
2451,114.4471027,21.56721648,99.999,9.999,23.022,0.221,21.645,0.09,21.018,0.069,20.588,0.182
1885,114.4471254,21.49808327,23.023,0.373,21.824,0.063,21.224,0.059,20.994,0.071,20.734,0.216
2829,114.4474067,21.62045861,17.433,0.01,16.321,0.017,15.999,0.019,15.931,0.016,15.884,0.011
2630,114.4475292,21.59175729,99.999,9.999,23.81,0.369,22.33,0.116,20.768,0.05,19.847,0.097
1092,114.447537,21.43113297,99.999,9.999,23.12,0.199,21.804,0.102,20.204,0.042,19.341,0.064
1658,114.4476352,21.47686075,99.999,9.999,99.999,9.999,22.471,0.157,21.203,0.072,20.567,0.192
2700,114.4476416,21.60124016,21.993,0.152,19.772,0.019,18.986,0.016,18.655,0.018,18.444,0.028
1235,114.4477412,21.44070086,19.229,0.019,17.778,0.007,17.237,0.036,17.075,0.023,17.002,0.018
2170,114.4477422,21.53366022,18.788,0.016,17.455,0.006,16.969,0.01,16.813,0.021,16.748,0.015
1306,114.4477545,21.44569966,99.999,9.999,22.448,0.14,20.858,0.047,20.114,0.041,19.689,0.079
2789,114.4480512,21.61565428,99.999,9.999,23.098,0.201,21.383,0.069,20.533,0.038,19.925,0.113
636,114.4480788,21.39255672,99.999,9.999,21.235,0.055,20.125,0.041,19.669,0.053,19.326,0.064
2551,114.4481579,21.5814371,99.999,9.999,21.949,0.09,20.94,0.058,20.683,0.056,20.532,0.183
504,114.4484257,21.38096196,22.003,0.167,19.599,0.025,18.206,0.057,17.567,0.039,17.194,0.029
3010,114.448537,21.64405123,22.093,0.221,21.698,0.058,21.297,0.062,21.034,0.058,20.866,0.24
2564,114.4495024,21.58442269,99.999,9.999,22.517,0.144,20.874,0.045,20.066,0.034,19.68,0.066
1210,114.449592,21.44129426,99.999,9.999,23.53,0.308,22.224,0.153,20.82,0.08,20.161,0.103
589,114.4498096,21.3910599,99.999,9.999,21.325,0.048,19.786,0.031,18.808,0.058,18.207,0.037
2719,114.4500106,21.60677697,99.999,9.999,23.463,0.289,21.473,0.07,20.723,0.048,20.089,0.127
394,114.4501269,21.37190297,22.427,0.256,21.43,0.059,20.865,0.056,20.727,0.057,20.478,0.174
2169,114.450169,21.53576308,22.443,0.228,21.693,0.09,20.674,0.107,20.364,0.109,19.845,0.149
2386,114.4504177,21.56197148,19.826,0.032,18.771,0.015,18.418,0.021,18.31,0.015,18.25,0.032
2799,114.4506965,21.61947132,99.999,9.999,99.999,9.999,21.937,0.109,20.871,0.056,20.332,0.104
2644,114.4508312,21.59727447,99.999,9.999,21.894,0.069,21.231,0.06,20.584,0.058,20.381,0.11
1533,114.4512744,21.46899198,18.259,0.015,17.058,0.005,16.639,0.025,16.526,0.011,16.491,0.012
2731,114.4513382,21.60957285,99.999,9.999,99.999,9.999,21.608,0.075,20.578,0.041,20.118,0.112
1037,114.4514276,21.43073331,99.999,9.999,22.408,0.12,21.356,0.067,20.915,0.067,20.896,0.264
2947,114.4515952,21.63915829,99.999,9.999,99.999,9.999,22.939,0.268,21.517,0.074,20.26,0.133
728,114.4523664,21.40743399,22.734,0.368,21.782,0.081,21.218,0.079,21.128,0.132,20.686,0.203
3051,114.4523954,21.65494829,22.245,0.21,21.76,0.058,21.28,0.05,21.275,0.084,21.036,0.245
2079,114.4530026,21.52653288,20.652,0.047,19.068,0.012,18.495,0.011,18.29,0.021,18.226,0.033
2304,114.4530032,21.55384881,99.999,9.999,22.325,0.112,20.823,0.041,20.235,0.037,19.548,0.08
1398,114.453118,21.45832643,99.999,9.999,21.108,0.036,19.541,0.027,18.509,0.022,17.965,0.022
1757,114.4535517,21.49215706,19.709,0.029,18.104,0.008,17.475,0.015,17.253,0.012,17.143,0.019
1973,114.4536839,21.516155,99.999,9.999,22.162,0.079,20.911,0.052,19.566,0.024,18.847,0.046
975,114.4536893,21.42864981,22.049,0.201,21.149,0.043,20.879,0.051,20.7,0.079,20.661,0.207
2888,114.4536963,21.63352981,18.436,0.015,17.193,0.015,16.769,0.023,16.64,0.017,16.57,0.012
2524,114.4540793,21.5832357,99.999,9.999,22.275,0.103,20.982,0.052,19.883,0.027,19.148,0.052
395,114.4545646,21.3762845,22.387,0.258,21.099,0.044,20.618,0.055,20.523,0.056,20.364,0.143
3033,114.4546305,21.65288614,18.161,0.014,16.968,0.015,16.563,0.02,16.448,0.022,16.385,0.015
296,114.4546347,21.36727561,22.561,0.317,20.245,0.032,18.906,0.056,18.307,0.042,17.908,0.038
2476,114.4550721,21.57842809,19.335,0.024,18.403,0.021,18.063,0.019,17.937,0.012,17.873,0.023
1916,114.45534,21.5101787,99.999,9.999,22.924,0.213,21.477,0.069,20.64,0.045,19.992,0.086
1472,114.4557415,21.46705784,22.159,0.191,19.558,0.014,18.138,0.032,17.394,0.021,17.009,0.014
2589,114.4558704,21.59372624,19.12,0.022,17.812,0.011,17.323,0.016,17.135,0.009,17.063,0.015
2842,114.4561351,21.63090196,99.999,9.999,20.733,0.029,19.42,0.025,18.903,0.022,18.574,0.035
1989,114.4562257,21.52015412,99.999,9.999,22.301,0.137,21.043,0.103,20.652,0.126,20.091,0.132
1176,114.45634,21.44546323,99.999,9.999,99.999,9.999,21.782,0.068,20.788,0.062,20.259,0.138
2404,114.4564608,21.57016655,99.999,9.999,23.6,0.343,21.68,0.081,20.731,0.047,20.307,0.129
768,114.4568499,21.41576393,99.999,9.999,99.999,9.999,22.06,0.138,20.372,0.048,19.484,0.077
1007,114.4569822,21.43412288,99.999,9.999,21.524,0.062,20.149,0.037,19.159,0.032,18.537,0.027
2390,114.4570066,21.56880052,22.522,0.263,19.649,0.019,18.474,0.02,18.031,0.015,17.763,0.024
2528,114.4570568,21.58648561,21.833,0.144,19.237,0.021,17.799,0.019,16.501,0.014,15.81,0.012
2409,114.4570646,21.57196865,99.999,9.999,22.26,0.111,20.963,0.052,20.418,0.034,20.133,0.115
1846,114.4570677,21.50333752,19.583,0.028,17.913,0.009,17.249,0.011,17.005,0.016,16.913,0.013
1117,114.4572144,21.4417767,16.825,0.013,15.736,0.007,15.472,0.032,15.433,0.023,15.437,0.017
1975,114.4573309,21.51993268,99.999,9.999,22.957,0.151,22.146,0.126,21.911,0.156,21.531,0.392
3057,114.4579358,21.66077231,99.999,9.999,21.31,0.048,19.879,0.029,18.904,0.019,18.327,0.03
2496,114.4581397,21.58406023,99.999,9.999,22.824,0.176,21.52,0.068,20.536,0.043,20.077,0.132
2978,114.4581773,21.64935764,18.874,0.018,17.19,0.015,16.596,0.019,16.405,0.016,16.28,0.011
2383,114.4584086,21.56934415,99.999,9.999,22.078,0.107,21.32,0.071,21.12,0.098,21.245,0.296
410,114.4584533,21.3812897,20.94,0.069,20.075,0.023,19.732,0.047,19.626,0.058,19.639,0.084
2674,114.4587003,21.6083032,99.999,9.999,21.631,0.07,20.98,0.043,20.79,0.056,20.361,0.146
476,114.4588273,21.38845132,99.999,9.999,22.61,0.161,21.507,0.078,21.074,0.093,20.899,0.213
2996,114.4591137,21.65251042,99.999,9.999,23.46,0.24,22.002,0.115,20.772,0.061,20.075,0.11
1368,114.4595875,21.46175907,99.999,9.999,22.841,0.185,21.393,0.079,20.908,0.055,20.616,0.181
1832,114.4596555,21.50409766,99.999,9.999,22.751,0.164,21.354,0.068,20.391,0.046,19.839,0.079
2609,114.4598692,21.60050054,99.999,9.999,99.999,9.999,22.568,0.204,21.512,0.08,20.992,0.296
928,114.4599829,21.4314708,99.999,9.999,22.684,0.143,21.206,0.069,19.951,0.036,19.306,0.061
2271,114.4605851,21.55590399,22.623,0.306,21.995,0.087,22.105,0.128,22.06,0.128,99.999,9.999
1939,114.4606041,21.51766179,99.999,9.999,23.124,0.229,21.563,0.058,20.234,0.053,19.707,0.092
1103,114.460605,21.44424499,99.999,9.999,22.884,0.184,21.717,0.108,21.026,0.071,20.301,0.137
2214,114.4606222,21.55052849,18.871,0.017,17.767,0.007,17.397,0.015,17.284,0.013,17.249,0.021
1672,114.4606244,21.49089029,99.999,9.999,23.059,0.212,21.902,0.106,21.338,0.079,20.797,0.197
2838,114.4610516,21.63528869,99.999,9.999,21.479,0.052,20.332,0.034,19.896,0.022,19.547,0.067
2408,114.4610524,21.57577454,99.999,9.999,21.359,0.049,20.505,0.029,20.159,0.026,20.024,0.089
2235,114.461162,21.55280622,99.999,9.999,22.352,0.111,21.469,0.075,21.091,0.069,20.901,0.252
2717,114.4611758,21.61739102,19.723,0.032,18.003,0.015,17.322,0.02,17.058,0.012,16.892,0.012
2330,114.4612536,21.56679498,20.927,0.06,19.295,0.013,18.607,0.016,18.376,0.015,18.245,0.028
1373,114.4613614,21.46416254,99.999,9.999,20.513,0.031,19.3,0.024,18.855,0.019,18.639,0.04
2283,114.4614154,21.55892011,99.999,9.999,99.999,9.999,22.306,0.167,21.316,0.083,20.679,0.193
3040,114.4616081,21.66075755,99.999,9.999,20.831,0.034,19.558,0.023,19.036,0.026,18.734,0.046
339,114.4616975,21.37894273,99.999,9.999,21.904,0.089,20.547,0.057,19.487,0.029,18.893,0.042
