DAOPHOTID,RA,DEC,u,uError,g,gError,r,rError,i,iError,z,zError
2174,250.1845422,36.49701458,99.999,9.999,21.869,0.064,21.191,0.046,20.932,0.069,21.013,0.377
1018,250.1847196,36.44340485,99.999,9.999,22.696,0.12,21.698,0.077,21.602,0.097,99.999,9.999
23,250.184854,36.3434937,99.999,9.999,22.479,0.128,21.801,0.073,21.312,0.111,21.091,0.31
2900,250.1849094,36.51773608,21.324,0.13,20.221,0.024,19.836,0.029,19.658,0.031,19.789,0.127
1700,250.1851373,36.47849103,20.813,0.067,19.897,0.021,19.553,0.027,19.442,0.029,19.435,0.074
547,250.1852437,36.40593305,22.541,0.336,21.552,0.055,21.126,0.056,21.022,0.076,99.999,9.999
1673,250.1852453,36.47734766,19.744,0.032,18.859,0.016,18.618,0.022,18.523,0.015,18.531,0.06
634,250.1853991,36.41510724,99.999,9.999,22.239,0.095,21.586,0.07,21.268,0.085,99.999,9.999
189,250.185459,36.36495625,99.999,9.999,21.333,0.044,20.803,0.036,20.587,0.055,20.513,0.221
293,250.1855015,36.37673908,99.999,9.999,22.194,0.078,21.552,0.064,21.2,0.08,99.999,9.999
3143,250.185591,36.52282342,22.141,0.295,21.39,0.041,20.86,0.098,20.658,0.067,20.674,0.294
2424,250.1858007,36.50364075,99.999,9.999,22.328,0.084,21.566,0.068,21.154,0.077,99.999,9.999
1539,250.1859593,36.47023678,99.999,9.999,22.917,0.155,21.964,0.09,22.054,0.147,99.999,9.999
2596,250.1860685,36.50817729,99.999,9.999,22.419,0.115,21.355,0.055,20.963,0.08,21.029,0.384
124,250.1861131,36.35607611,22.698,0.379,21.939,0.073,20.812,0.042,19.486,0.026,18.682,0.058
361,250.1861186,36.38474204,20.027,0.049,19.121,0.013,18.855,0.017,18.755,0.02,18.766,0.057
18,250.1865108,36.34128228,99.999,9.999,22.103,0.092,21.522,0.071,21.143,0.071,20.963,0.383
376,250.1866869,36.38643265,21.939,0.194,20.005,0.021,19.28,0.017,18.968,0.021,18.804,0.041
990,250.1866981,36.43959425,99.999,9.999,21.595,0.058,20.311,0.025,19.338,0.029,18.824,0.056
1852,250.1867294,36.48345187,99.999,9.999,21.312,0.049,19.982,0.022,18.862,0.023,18.264,0.041
280,250.1868773,36.37442263,21.34,0.113,20.374,0.024,19.991,0.024,19.82,0.037,19.745,0.111
2181,250.1868836,36.49472951,99.999,9.999,21.495,0.056,20.902,0.064,20.661,0.091,20.501,0.263
754,250.1869615,36.42275261,99.999,9.999,23.283,0.192,22.308,0.168,21.247,0.067,21.072,0.363
1420,250.1871439,36.46269026,99.999,9.999,21.731,0.052,21.252,0.047,21.046,0.067,20.603,0.293
852,250.1872206,36.43041697,99.999,9.999,22.78,0.148,22.064,0.12,21.613,0.103,99.999,9.999
172,250.1873582,36.36016339,99.999,9.999,23.665,0.32,22.328,0.123,21.393,0.08,20.856,0.302
68,250.1877062,36.34673565,99.999,9.999,21.396,0.054,20.064,0.024,18.875,0.023,18.287,0.034
6,250.1880716,36.33775654,21.708,0.172,20.767,0.038,20.311,0.032,20.165,0.043,20.225,0.164
142,250.1882363,36.35605519,99.999,9.999,20.771,0.051,19.524,0.036,18.967,0.047,18.618,0.044
1022,250.1885472,36.43958889,18.588,0.017,17.196,0.015,16.679,0.013,16.503,0.02,16.407,0.018
11,250.1885898,36.33815154,21.68,0.183,20.611,0.029,20.16,0.027,20.046,0.055,19.922,0.161
722,250.1885942,36.41845276,21.921,0.209,20.631,0.032,20.246,0.024,20.079,0.032,20.014,0.114
2000,250.1886562,36.48700894,99.999,9.999,21.728,0.057,21.083,0.059,20.903,0.068,20.473,0.205
1071,250.1886931,36.44290517,20.448,0.049,19.612,0.018,19.289,0.018,19.217,0.026,19.142,0.074
283,250.1887039,36.37267308,22.207,0.268,21.264,0.04,20.715,0.033,20.492,0.057,20.321,0.175
455,250.1888962,36.39150157,99.999,9.999,21.809,0.058,21.093,0.045,20.779,0.062,20.807,0.266
715,250.1891258,36.41744191,99.999,9.999,22.975,0.185,22.078,0.095,21.686,0.128,20.815,0.239
1435,250.1891988,36.46127388,22.333,0.32,21.386,0.038,20.726,0.04,20.553,0.046,20.199,0.205
1343,250.1892624,36.45683137,99.999,9.999,22.538,0.13,21.596,0.065,21.47,0.099,99.999,9.999
704,250.1893349,36.4164309,21.903,0.214,20.845,0.033,20.428,0.025,20.234,0.038,20.027,0.14
1020,250.1893955,36.43863874,99.999,9.999,23.202,0.222,21.907,0.097,21.167,0.078,20.403,0.184
521,250.189482,36.39951195,21.45,0.132,20.39,0.025,19.991,0.022,19.859,0.032,19.768,0.119
2040,250.1894978,36.48736914,20.199,0.043,19.305,0.019,19.028,0.02,18.931,0.023,18.965,0.06
517,250.189794,36.39891029,99.999,9.999,22.345,0.093,21.056,0.056,19.885,0.041,19.085,0.074
2853,250.1899294,36.51133204,21.905,0.193,20.922,0.042,20.459,0.033,20.285,0.041,20.424,0.221
2653,250.1899401,36.50576843,99.999,9.999,22.988,0.148,21.908,0.089,21.64,0.112,20.957,0.296
86,250.1899553,36.34723927,99.999,9.999,23.157,0.2,21.746,0.08,20.815,0.062,20.318,0.197
787,250.1902115,36.42187037,99.999,9.999,22.91,0.188,22.088,0.12,21.63,0.111,99.999,9.999
430,250.1902594,36.38786601,20.282,0.048,19.277,0.015,19.007,0.016,18.924,0.021,19.048,0.063
117,250.1903073,36.35096193,22.573,0.371,21.318,0.053,20.851,0.044,20.607,0.047,20.574,0.267
580,250.1905225,36.40367815,99.999,9.999,22.129,0.067,21.369,0.058,20.996,0.064,21.154,0.37
1895,250.1906544,36.48126049,99.999,9.999,21.302,0.045,20.858,0.034,20.605,0.045,20.49,0.275
503,250.1907052,36.39494644,99.999,9.999,21.773,0.073,20.267,0.029,18.92,0.02,18.232,0.036
1873,250.1910753,36.4797392,99.999,9.999,22.188,0.08,21.465,0.048,21.167,0.075,21.124,0.397
370,250.1911293,36.38088546,99.999,9.999,22.448,0.111,21.85,0.078,21.464,0.118,99.999,9.999
343,250.1912271,36.37696707,21.353,0.118,20.385,0.025,19.98,0.024,19.837,0.032,19.806,0.1
726,250.1912478,36.41603009,99.999,9.999,22.054,0.105,21.456,0.122,21.347,0.135,99.999,9.999
318,250.1913721,36.37360638,99.999,9.999,21.909,0.054,21.421,0.075,21.185,0.076,20.823,0.31
1072,250.1916738,36.43987336,99.999,9.999,22.128,0.09,21.337,0.053,21.056,0.079,99.999,9.999
467,250.1916916,36.38978689,19.622,0.029,19.583,0.015,20.03,0.022,20.329,0.046,20.706,0.287
1366,250.1918935,36.45536758,99.999,9.999,22.582,0.119,21.665,0.074,21.392,0.116,99.999,9.999
812,250.1919982,36.42217565,21.933,0.183,20.719,0.029,20.208,0.027,20.048,0.041,20.014,0.144
670,250.1923153,36.41085075,99.999,9.999,21.716,0.046,21.156,0.045,20.843,0.062,99.999,9.999
897,250.1923755,36.42758715,99.999,9.999,22.219,0.095,21.41,0.073,21.167,0.088,21.043,0.372
2553,250.1923889,36.50055151,21.824,0.203,20.789,0.038,20.279,0.031,20.064,0.039,20.035,0.181
1090,250.1924044,36.43993327,99.999,9.999,22.092,0.086,21.437,0.062,21.156,0.084,20.853,0.31
30,250.192497,36.3366703,99.999,9.999,20.578,0.031,19.116,0.022,17.834,0.026,17.122,0.024
1228,250.1925881,36.44800172,20.669,0.076,19.71,0.016,19.401,0.018,19.275,0.03,19.19,0.071
485,250.1926436,36.39154787,99.999,9.999,21.374,0.036,20.234,0.032,19.679,0.027,19.474,0.076
360,250.1926464,36.37785444,99.999,9.999,22.864,0.132,22.012,0.091,21.71,0.137,21.111,0.383
654,250.1927468,36.40895269,99.999,9.999,21.7,0.053,21.217,0.056,21.001,0.079,20.642,0.259
2926,250.1927517,36.51016317,99.999,9.999,21.866,0.108,21.103,0.128,20.732,0.131,20.722,0.286
1638,250.1929052,36.46833952,21.705,0.165,20.932,0.035,20.498,0.038,20.294,0.046,20.379,0.202
571,250.1929099,36.40053983,22.617,0.362,22.673,0.144,21.766,0.073,21.087,0.072,20.427,0.181
537,250.1929238,36.39721435,21.247,0.106,19.785,0.016,19.214,0.018,19.035,0.025,18.948,0.071
2906,250.193098,36.50949075,99.999,9.999,22.636,0.144,21.907,0.078,21.463,0.089,99.999,9.999
752,250.1931447,36.41623681,99.999,9.999,22.074,0.09,21.434,0.048,21.079,0.075,20.96,0.354
323,250.1932985,36.37201608,20.124,0.042,19.222,0.014,18.942,0.015,18.834,0.029,18.841,0.059
886,250.19334,36.42582439,22.753,0.362,22.075,0.07,21.469,0.063,21.003,0.074,20.743,0.249
3622,250.1933531,36.52638387,19.737,0.031,18.843,0.015,18.592,0.027,18.488,0.035,18.562,0.059
260,250.1934927,36.36512379,20.993,0.095,20.047,0.02,19.69,0.023,19.558,0.032,19.529,0.109
1009,250.1937124,36.43337649,99.999,9.999,21.976,0.069,21.414,0.066,21.068,0.077,20.899,0.265
1323,250.1937552,36.45139101,99.999,9.999,21.459,0.045,19.907,0.023,18.482,0.032,17.708,0.024
1472,250.1940196,36.45845582,21.17,0.096,20.109,0.023,19.775,0.027,19.626,0.032,19.526,0.08
1520,250.1941198,36.46096348,99.999,9.999,23.269,0.216,22.067,0.112,21.458,0.111,21.185,0.329
1086,250.1941586,36.43785412,99.999,9.999,22.642,0.122,21.93,0.093,21.685,0.127,20.776,0.268
614,250.1942067,36.40383368,22.252,0.309,21.333,0.04,21.091,0.054,20.844,0.058,20.612,0.239
2720,250.194291,36.5030417,22.332,0.293,21.293,0.043,20.741,0.047,20.469,0.049,20.342,0.198
2280,250.1943223,36.49035838,22.272,0.266,22.308,0.108,21.861,0.095,21.359,0.086,99.999,9.999
3726,250.1944544,36.52789281,99.999,9.999,22.384,0.101,20.954,0.049,20.157,0.037,19.563,0.118
182,250.1944832,36.35440625,99.999,9.999,21.416,0.038,20.908,0.042,20.762,0.061,20.692,0.235
1755,250.1948635,36.47099587,20.112,0.064,19.155,0.016,18.875,0.016,18.754,0.017,18.752,0.05
2616,250.1950819,36.49958455,20.039,0.038,19.178,0.018,18.898,0.022,18.79,0.021,18.78,0.062
1938,250.195123,36.4783448,22.556,0.246,22.643,0.138,21.688,0.097,20.922,0.085,20.243,0.186
1794,250.1951693,36.4723963,21.863,0.183,20.804,0.065,20.27,0.076,20.076,0.085,19.919,0.17
1518,250.1952136,36.45979195,99.999,9.999,21.088,0.033,20.594,0.035,20.437,0.046,20.249,0.191
1587,250.1952426,36.46298479,22.247,0.333,21.235,0.044,20.604,0.027,20.48,0.047,20.3,0.196
100,250.1953308,36.34354198,99.999,9.999,22.465,0.15,21.638,0.082,21.277,0.1,21.05,0.306
475,250.19553,36.3870361,20.627,0.065,19.756,0.018,19.448,0.017,19.272,0.026,19.189,0.06
937,250.1956551,36.42685137,99.999,9.999,21.499,0.047,21.221,0.048,20.995,0.082,99.999,9.999
1243,250.1958841,36.44541203,21.098,0.092,20.216,0.022,19.802,0.023,19.692,0.026,19.736,0.098
1098,250.1959686,36.43688547,99.999,9.999,22.888,0.169,21.735,0.078,21.378,0.085,99.999,9.999
633,250.1959749,36.40406893,99.999,9.999,22.959,0.164,21.511,0.079,20.532,0.044,20.043,0.19
1281,250.1960124,36.44698492,19.106,0.028,18.013,0.014,17.608,0.012,17.437,0.024,17.36,0.022
387,250.1963118,36.37735805,21.946,0.206,20.745,0.033,20.286,0.03,20.107,0.034,20.184,0.165
1943,250.1965503,36.47710442,22.112,0.197,21.032,0.038,20.439,0.05,20.311,0.038,20.215,0.194
831,250.1968962,36.41863653,99.999,9.999,21.796,0.055,21.185,0.053,20.889,0.074,99.999,9.999
3290,250.1969278,36.51514341,99.999,9.999,22.017,0.077,21.39,0.064,20.974,0.067,99.999,9.999
1212,250.1969529,36.44236626,99.999,9.999,22.738,0.136,21.893,0.09,21.448,0.102,20.527,0.21
678,250.1970436,36.4063668,99.999,9.999,23.399,0.252,22.05,0.092,21.78,0.183,99.999,9.999
413,250.1970834,36.37945986,21.785,0.207,19.454,0.014,18.336,0.014,17.906,0.024,17.652,0.027
2124,250.1971342,36.48237883,19.767,0.03,18.823,0.015,18.584,0.017,18.482,0.013,18.539,0.054
1452,250.1971649,36.45404664,20.504,0.072,19.543,0.02,19.234,0.022,19.153,0.035,19.137,0.06
1151,250.1973122,36.4383719,22.55,0.294,21.103,0.032,20.614,0.051,20.451,0.039,20.02,0.166
848,250.1975163,36.41956675,99.999,9.999,22.237,0.092,21.419,0.052,21.144,0.077,20.756,0.306
2250,250.1975393,36.48606701,20.251,0.051,18.803,0.017,18.243,0.016,18.01,0.016,17.879,0.031
1550,250.1975998,36.45878925,20.538,0.063,19.692,0.017,19.38,0.022,19.255,0.028,19.247,0.072
194,250.1978739,36.35274908,99.999,9.999,21.792,0.071,21.183,0.062,20.938,0.061,99.999,9.999
2092,250.1980752,36.4806807,22.979,0.398,22.057,0.075,21.408,0.052,21.138,0.056,20.917,0.343
2045,250.1981284,36.47872664,18.656,0.02,17.456,0.013,16.969,0.013,16.766,0.013,16.688,0.028
898,250.1982125,36.42161805,20.1,0.05,18.856,0.013,18.401,0.013,18.241,0.047,18.163,0.038
4062,250.1982718,36.53113096,99.999,9.999,21.2,0.045,99.999,9.999,20.477,0.09,20.326,0.221
516,250.1984629,36.389543,99.999,9.999,22.077,0.094,21.359,0.057,21.094,0.087,20.971,0.377
1573,250.1986053,36.45866022,22.66,0.387,21.359,0.043,20.721,0.036,20.52,0.052,20.535,0.235
2162,250.1988426,36.48190822,99.999,9.999,21.455,0.1,20.589,0.132,20.276,0.109,19.941,0.154
1748,250.1989107,36.46651519,22.61,0.322,21.807,0.055,21.032,0.047,20.971,0.063,20.445,0.216
2227,250.1995888,36.48324199,21.248,0.106,20.457,0.026,20.25,0.029,20.127,0.032,20.107,0.165
891,250.1996147,36.41970852,19.895,0.048,19.035,0.011,18.761,0.016,18.646,0.018,18.642,0.037
114,250.1996513,36.34097652,21.338,0.113,20.346,0.024,19.98,0.022,19.783,0.034,19.668,0.09
29,250.1996596,36.32932012,22.327,0.294,21.574,0.06,21.037,0.051,20.739,0.061,20.78,0.301
3268,250.1996724,36.51173773,20.443,0.064,19.441,0.018,19.16,0.025,19.091,0.027,19.13,0.083
1758,250.1996962,36.46614624,21.519,0.123,20.459,0.023,20.026,0.032,19.907,0.031,19.788,0.126
790,250.2003694,36.41165686,22.421,0.357,21.36,0.101,20.516,0.113,20.22,0.117,19.987,0.149
1929,250.2004425,36.4726465,99.999,9.999,22.425,0.091,21.534,0.069,21.36,0.092,20.576,0.295
4039,250.2005562,36.52833845,16.528,0.016,15,0.02,14.44,0.019,99.999,9.999,14.217,0.043
506,250.2006544,36.38539302,20.289,0.061,19.315,0.016,19.042,0.014,18.935,0.023,18.975,0.07
120,250.2008116,36.34077827,99.999,9.999,22.45,0.154,20.882,0.091,20.212,0.091,19.805,0.14
1203,250.2011027,36.43756797,99.999,9.999,22.357,0.103,21.224,0.045,20.824,0.052,20.293,0.184
286,250.2013515,36.35981746,99.999,9.999,21.27,0.128,20.116,0.137,19.599,0.148,19.39,0.119
2700,250.2015342,36.49498445,99.999,9.999,21.956,0.073,21.194,0.038,20.861,0.052,20.717,0.28
1723,250.2016901,36.46274761,99.999,9.999,21.314,0.042,20.825,0.04,20.526,0.06,20.626,0.29
175,250.2017434,36.34597082,22.454,0.304,22.615,0.132,21.436,0.101,21.295,0.132,21.006,0.397
436,250.2020008,36.37624658,99.999,9.999,22.621,0.091,21.989,0.108,21.782,0.136,99.999,9.999
3329,250.2021475,36.51069544,99.999,9.999,23.383,0.252,21.641,0.115,21.162,0.076,20.883,0.391
1427,250.2021671,36.44768763,99.999,9.999,22.304,0.119,21.485,0.064,21.321,0.109,20.885,0.255
1846,250.2023688,36.46713253,21.486,0.128,20.452,0.024,20.044,0.03,19.873,0.038,19.753,0.12
838,250.2024503,36.41373504,19.148,0.027,18.081,0.01,17.711,0.01,17.565,0.015,17.478,0.02
2207,250.2025557,36.47952609,21.596,0.18,20.453,0.023,20.008,0.027,19.839,0.036,19.815,0.137
1947,250.2025739,36.47101281,99.999,9.999,22.544,0.152,21.457,0.102,21.132,0.103,20.751,0.252
2842,250.2026879,36.49791611,19.083,0.023,18.08,0.014,17.688,0.015,17.538,0.013,17.463,0.034
3911,250.2028688,36.52344386,22.283,0.282,21.466,0.049,20.845,0.046,20.675,0.054,20.47,0.166
2127,250.2029564,36.47648164,99.999,9.999,22.239,0.096,21.482,0.063,21.109,0.077,20.628,0.304
3964,250.2030309,36.5241609,99.999,9.999,22.397,0.1,21.526,0.072,21.163,0.074,99.999,9.999
1955,250.2031361,36.47062451,99.999,9.999,21.704,0.096,21.468,0.144,21.24,0.123,99.999,9.999
1905,250.2032591,36.46873765,20.767,0.083,20.432,0.039,20.116,0.044,20.304,0.052,20.692,0.321
379,250.2032742,36.36971537,21.47,0.145,20.984,0.038,20.99,0.053,20.683,0.075,20.417,0.231
1179,250.2033528,36.43363858,21.082,0.094,20.012,0.019,19.663,0.031,19.56,0.028,19.549,0.091
220,250.2034784,36.35017467,99.999,9.999,22.213,0.08,21.445,0.072,21.173,0.09,99.999,9.999
1653,250.2034932,36.45790277,21.821,0.183,20.604,0.028,20.188,0.027,20.046,0.04,19.92,0.132
188,250.2035312,36.34629158,99.999,9.999,21.777,0.062,21.134,0.04,20.994,0.076,20.702,0.222
1273,250.2035702,36.43891803,99.999,9.999,21.639,0.058,21.105,0.053,20.899,0.071,99.999,9.999
3127,250.2037113,36.503912,99.999,9.999,23.396,0.256,21.473,0.062,20.798,0.075,20.586,0.264
2590,250.203867,36.48984601,21.975,0.18,20.852,0.029,20.332,0.029,20.164,0.041,20.07,0.147
696,250.2039044,36.40042161,19.74,0.036,17.308,0.011,15.866,0.014,14.747,0.016,14.153,0.022
1628,250.2039926,36.45629796,19.716,0.037,18.742,0.017,18.488,0.016,18.395,0.028,18.388,0.038
816,250.2040993,36.4099683,17.606,0.014,16.247,0.008,15.7,0.009,15.464,0.022,15.344,0.013
707,250.2041757,36.40138887,99.999,9.999,21.641,0.078,21.024,0.068,20.757,0.069,20.725,0.273
320,250.2042431,36.36044566,99.999,9.999,21.381,0.038,20.877,0.051,20.686,0.061,20.46,0.211
288,250.2044979,36.35671956,21.388,0.124,19.309,0.014,18.511,0.015,18.244,0.028,18.061,0.03
565,250.2045911,36.38786412,22.441,0.301,21.365,0.042,20.745,0.042,20.645,0.073,20.992,0.386
1158,250.2045933,36.43140684,20.454,0.057,19.459,0.016,19.151,0.019,19.073,0.02,19.118,0.078
592,250.2051579,36.38983296,99.999,9.999,21.517,0.059,21.029,0.044,20.753,0.055,20.887,0.302
1500,250.2051891,36.44854687,20.837,0.085,20.077,0.021,19.737,0.023,19.584,0.028,19.509,0.106
271,250.2052174,36.35436176,19.318,0.029,17.151,0.068,16.625,0.01,16.357,0.033,16.255,0.023
4432,250.2052422,36.53029878,99.999,9.999,22.181,0.083,21.505,0.056,21.121,0.07,20.789,0.289
3423,250.2052561,36.50927988,99.999,9.999,21.133,0.037,20.646,0.033,20.399,0.034,20.245,0.209
353,250.2054542,36.36357483,21.825,0.202,20.852,0.03,20.402,0.03,20.203,0.047,20.033,0.106
451,250.2055094,36.37427483,21.793,0.173,20.697,0.029,20.246,0.026,20.092,0.051,20.066,0.139
815,250.2056276,36.40832803,22.534,0.288,21.754,0.06,21.103,0.046,20.995,0.067,20.734,0.288
656,250.2057836,36.39562182,19.223,0.023,17.807,0.007,17.272,0.007,17.074,0.029,16.992,0.022
1380,250.2058938,36.44175346,21.998,0.204,20.609,0.027,20.204,0.023,20.019,0.028,19.812,0.126
1199,250.2060528,36.43213813,21.85,0.208,20.606,0.028,20.238,0.032,20.034,0.036,20.071,0.156
3704,250.2061049,36.51539545,22.128,0.271,21.153,0.036,20.611,0.037,20.493,0.052,20.617,0.295
3727,250.206271,36.51582799,20.438,0.06,19.535,0.017,19.263,0.025,19.105,0.026,19.131,0.072
1806,250.2062807,36.46141965,21.401,0.131,20.381,0.026,19.995,0.021,19.847,0.03,19.659,0.085
2457,250.2063093,36.48347008,99.999,9.999,21.387,0.052,20.894,0.043,20.652,0.051,20.302,0.153
1414,250.2063218,36.4428615,99.999,9.999,21.378,0.045,20.842,0.043,20.587,0.05,20.374,0.182
631,250.2064473,36.3932922,99.999,9.999,22.725,0.153,21.923,0.072,21.56,0.109,21.245,0.35
3157,250.206525,36.50168325,21.257,0.113,20.264,0.023,19.939,0.025,19.761,0.03,19.61,0.116
1642,250.206721,36.45428979,99.999,9.999,21.176,0.051,20.678,0.041,20.396,0.044,20.414,0.239
1002,250.2067761,36.4196218,99.999,9.999,23.426,0.258,21.99,0.11,20.265,0.038,19.175,0.072
1123,250.2067761,36.4273193,21.049,0.077,20.086,0.018,19.725,0.026,19.611,0.025,19.564,0.097
1099,250.2069424,36.42565884,99.999,9.999,22.868,0.17,21.243,0.06,20.519,0.055,20.076,0.136
3089,250.2069721,36.49970124,99.999,9.999,21.853,0.061,21.286,0.05,20.88,0.054,21.191,0.391
1170,250.2070131,36.42957822,99.999,9.999,20.385,0.025,18.96,0.013,17.764,0.015,17.12,0.016
2300,250.207058,36.4777357,21.033,0.099,20.122,0.024,19.777,0.025,19.598,0.021,19.571,0.108
3180,250.2070714,36.50182543,21.802,0.177,20.642,0.029,20.216,0.029,20.069,0.041,19.848,0.127
1223,250.2071086,36.43275982,99.999,9.999,22.297,0.084,21.547,0.079,21.153,0.082,20.433,0.191
928,250.2072266,36.41468058,19.497,0.032,18.545,0.011,18.305,0.012,18.205,0.018,18.232,0.033
4502,250.2072891,36.52917382,99.999,9.999,21.62,0.058,20.91,0.054,20.557,0.05,20.753,0.364
840,250.2073906,36.40882128,99.999,9.999,21.832,0.075,21.163,0.052,20.85,0.058,20.692,0.259
1896,250.2074053,36.46415202,21.894,0.171,21.014,0.039,20.53,0.033,20.332,0.04,20.356,0.212
3734,250.2074384,36.51480576,20.371,0.059,19.488,0.018,19.209,0.026,19.104,0.023,19.154,0.077
1489,250.2074683,36.44585641,22.7,0.342,21.303,0.037,20.733,0.044,20.488,0.041,20.376,0.185
2723,250.2075617,36.48966949,21.057,0.088,20.06,0.018,19.739,0.022,19.602,0.029,19.411,0.083
2389,250.2076517,36.47982842,99.999,9.999,22.409,0.096,21.621,0.068,21.295,0.114,20.87,0.359
2996,250.2079971,36.49638604,99.999,9.999,22.053,0.08,21.39,0.057,20.996,0.07,20.722,0.292
1554,250.2080031,36.44823067,99.999,9.999,22.39,0.116,21.547,0.092,21.199,0.084,99.999,9.999
1052,250.2083605,36.42190102,99.999,9.999,21.615,0.054,21.067,0.049,20.796,0.054,20.381,0.197
3282,250.2083726,36.50324652,99.999,9.999,22.85,0.157,22.075,0.101,21.774,0.126,99.999,9.999
988,250.2084188,36.4173439,99.999,9.999,21.689,0.064,21.124,0.052,20.767,0.058,20.636,0.222
1458,250.2085106,36.44286801,21.863,0.169,20.913,0.029,20.389,0.027,20.243,0.04,20.253,0.172
123,250.2085397,36.33302883,99.999,9.999,22.628,0.139,21.621,0.071,21.277,0.121,99.999,9.999
1722,250.2086176,36.45559856,99.999,9.999,22.65,0.148,21.731,0.099,21.087,0.264,99.999,9.999
890,250.2087516,36.41031332,99.999,9.999,21.708,0.056,21.023,0.045,20.904,0.073,20.821,0.302
2502,250.2088053,36.482033,99.999,9.999,22.023,0.074,21.434,0.07,21.058,0.07,20.854,0.329
1267,250.2088412,36.43311098,20.675,0.07,19.782,0.019,19.465,0.018,19.35,0.02,19.271,0.076
2115,250.2089645,36.47001538,22.576,0.3,21.326,0.048,21.009,0.044,20.858,0.055,20.899,0.349
665,250.2089954,36.39337996,99.999,9.999,21.832,0.067,21.078,0.052,20.806,0.058,20.615,0.274
1766,250.209001,36.45695003,22.635,0.36,21.929,0.07,21.176,0.057,99.999,9.999,99.999,9.999
1831,250.2090532,36.45985285,20.444,0.052,19.563,0.017,19.247,0.02,19.159,0.028,19.124,0.079
530,250.209065,36.3801478,19.139,0.023,18.097,0.01,17.697,0.011,17.539,0.03,17.494,0.022
549,250.2090758,36.38167439,20.147,0.043,19.273,0.016,18.966,0.013,18.88,0.027,18.853,0.056
1093,250.2092595,36.42285262,19.159,0.021,18.234,0.01,17.947,0.011,17.847,0.016,17.794,0.023
1749,250.2092891,36.45598178,99.999,9.999,21.709,0.072,20.884,0.042,99.999,9.999,99.999,9.999
2513,250.2094268,36.48159593,99.999,9.999,22.808,0.16,22.093,0.125,21.456,0.087,20.9,0.316
