DAOPHOTID,RA,DEC,u,uError,g,gError,r,rError,i,iError,z,zError
9358,290.1897202,38.03974549,21.638,0.189,19.635,0.016,18.785,0.014,18.443,0.02,18.24,0.038
2739,290.189769,37.8705338,20.126,0.043,18.342,0.009,17.637,0.01,17.412,0.009,17.299,0.016
1456,290.1897994,37.84524103,99.999,9.999,20.511,0.042,19.222,0.018,18.863,0.016,18.634,0.038
1760,290.1898059,37.85080413,99.999,9.999,22.448,0.099,20.866,0.038,20.238,0.044,19.613,0.12
4520,290.1898292,37.90818534,22.626,0.387,19.621,0.015,18.222,0.019,17.67,0.011,17.372,0.019
3973,290.189868,37.89595484,99.999,9.999,20.986,0.035,20.387,0.031,20.164,0.05,19.981,0.144
7536,290.1899647,37.9861403,99.999,9.999,22.504,0.117,20.834,0.045,19.95,0.03,19.356,0.079
3261,290.1900258,37.88073361,21.438,0.169,19.46,0.012,18.592,0.012,18.34,0.012,18.187,0.034
986,290.190035,37.83670649,21.161,0.108,19.163,0.013,18.403,0.015,18.182,0.011,18.071,0.026
1331,290.1900559,37.84294366,99.999,9.999,21.494,0.054,19.927,0.025,18.794,0.016,18.199,0.031
1652,290.1900753,37.84849519,99.999,9.999,99.999,9.999,22.152,0.121,21.03,0.078,20.839,0.314
3734,290.1900875,37.89038806,99.999,9.999,21.607,0.06,20.163,0.047,19.628,0.051,19.355,0.105
3647,290.190114,37.8884734,19.844,0.041,17.122,0.01,16.016,0.011,15.638,0.009,15.414,0.014
10098,290.1901989,38.06157467,18.736,0.034,16.855,0.014,16.117,0.012,15.848,0.029,15.722,0.019
875,290.1902216,37.83480753,20.384,0.06,18.434,0.009,17.778,0.011,17.561,0.009,17.438,0.021
6640,290.1902323,37.96113692,99.999,9.999,22.965,0.168,21.471,0.048,20.379,0.048,19.611,0.114
222,290.190276,37.82409583,99.999,9.999,21.969,0.088,20.475,0.036,19.529,0.023,19.065,0.064
9833,290.1902983,38.05372125,99.999,9.999,20.635,0.028,19.598,0.022,19.172,0.021,18.927,0.051
4479,290.1903036,37.90703314,99.999,9.999,22.217,0.089,20.672,0.042,20.087,0.031,19.638,0.1
3362,290.190389,37.88265406,99.999,9.999,20.25,0.02,19.262,0.018,18.928,0.021,18.8,0.056
2014,290.1904039,37.85507478,19.445,0.029,18.361,0.008,17.904,0.011,17.745,0.01,17.692,0.019
2317,290.1904533,37.86116065,22.432,0.382,20.801,0.029,20.103,0.022,19.929,0.028,19.909,0.12
4615,290.1905111,37.90988451,18.829,0.036,15.645,0.006,14.346,0.02,99.999,9.999,13.59,0.012
2296,290.1905623,37.86049719,99.999,9.999,99.999,9.999,22.005,0.107,21.255,0.105,20.324,0.194
6537,290.1905817,37.9581864,99.999,9.999,22.393,0.101,20.941,0.051,19.928,0.033,19.454,0.103
5176,290.1906008,37.92355712,99.999,9.999,20.868,0.032,19.702,0.022,19.274,0.022,19.176,0.069
5875,290.1906365,37.94064247,21.348,0.138,20.015,0.016,19.229,0.014,18.872,0.016,18.711,0.047
4909,290.1906456,37.91705639,99.999,9.999,22.029,0.065,20.427,0.03,19.186,0.015,18.588,0.039
9380,290.1906582,38.04006938,99.999,9.999,21.643,0.06,20.536,0.05,20.061,0.06,19.901,0.163
7517,290.1907312,37.98538196,99.999,9.999,22.388,0.127,21.283,0.053,20.749,0.049,20.668,0.34
6121,290.1907643,37.94722235,99.999,9.999,22.158,0.095,21.074,0.06,20.516,0.064,20.436,0.221
6287,290.1908153,37.95174349,99.999,9.999,99.999,9.999,22.24,0.125,21.056,0.063,20.309,0.219
5017,290.1909027,37.91945727,19.906,0.042,18.024,0.007,17.259,0.013,17.021,0.009,16.888,0.014
1485,290.1909912,37.84540002,99.999,9.999,21.887,0.073,20.723,0.043,20.129,0.041,19.889,0.123
4102,290.1909989,37.89844834,99.999,9.999,22.698,0.137,21.196,0.066,20.689,0.069,20.283,0.192
7551,290.1910299,37.98611845,99.999,9.999,21.506,0.052,20.775,0.03,20.493,0.047,20.889,0.331
9225,290.1910384,38.03486226,99.999,9.999,20.598,0.027,20.093,0.027,19.874,0.033,19.971,0.161
4872,290.1910663,37.91607914,99.999,9.999,21.908,0.067,21.23,0.067,21.135,0.1,20.685,0.244
6952,290.1912059,37.96907298,99.999,9.999,21.908,0.065,20.456,0.034,19.872,0.024,19.455,0.083
4162,290.1912319,37.89988406,20.479,0.058,18.64,0.01,17.847,0.014,17.588,0.014,17.458,0.024
547,290.1913146,37.82893594,20.359,0.069,19.181,0.015,18.618,0.012,18.454,0.012,18.43,0.045
621,290.1913629,37.83008488,20.616,0.077,18.666,0.011,17.96,0.01,17.753,0.011,17.663,0.02
7689,290.1913914,37.99034948,22.349,0.331,21.051,0.039,20.105,0.026,19.744,0.022,19.467,0.073
570,290.1915848,37.82921276,20.663,0.083,19.136,0.014,18.635,0.012,18.451,0.013,18.337,0.037
1113,290.1916045,37.8386045,99.999,9.999,19.861,0.038,18.976,0.031,18.138,0.189,18.584,0.055
4653,290.1916103,37.91051503,99.999,9.999,21.039,0.038,19.913,0.029,19.378,0.033,19.212,0.068
6041,290.1916193,37.94459196,21.227,0.121,19.364,0.012,18.507,0.011,18.186,0.012,18.021,0.03
10004,290.1916208,38.05839712,19.693,0.05,17.7,0.017,16.936,0.012,16.674,0.027,16.533,0.014
1579,290.1916917,37.84671968,19.209,0.036,16.465,0.007,15.416,0.009,15.082,0.005,14.858,0.008
3873,290.191727,37.89293265,99.999,9.999,22.737,0.16,21.862,0.085,21.316,0.124,20.71,0.278
6516,290.1917351,37.95714856,21.905,0.215,20.606,0.027,19.897,0.019,19.663,0.024,19.475,0.09
3590,290.1917608,37.88680186,20.194,0.043,18.771,0.009,18.108,0.01,17.889,0.014,17.733,0.028
5818,290.1917946,37.93867353,22.271,0.247,19.365,0.012,18.189,0.01,17.781,0.01,17.568,0.024
4158,290.1918358,37.89950577,19.89,0.041,17.82,0.006,16.928,0.016,16.627,0.012,16.465,0.013
1877,290.1918513,37.8522503,99.999,9.999,22.853,0.157,21.411,0.063,20.84,0.07,20.307,0.225
3131,290.1918917,37.8774813,18.301,0.016,15.956,0.007,15.017,0.008,14.661,0.005,14.432,0.016
5396,290.1919292,37.92800689,99.999,9.999,21.024,0.034,19.766,0.024,19.4,0.025,19.148,0.067
1989,290.1919688,37.85398364,21.455,0.144,19.582,0.015,18.801,0.012,18.508,0.019,18.379,0.045
1322,290.1919775,37.84207164,21.427,0.148,19.47,0.016,18.66,0.012,18.384,0.012,18.23,0.026
8718,290.1919833,38.01876338,19.518,0.04,17.331,0.015,16.395,0.008,16.06,0.015,15.881,0.012
8180,290.1920127,38.00350445,99.999,9.999,20.873,0.051,18.965,0.018,18.303,0.012,17.956,0.029
8166,290.1920519,38.00318193,20.655,0.08,18.776,0.012,17.999,0.01,17.729,0.011,17.552,0.021
7286,290.1920676,37.9781932,22.32,0.317,20.354,0.023,19.344,0.017,19,0.017,18.8,0.058
4523,290.192135,37.90735344,99.999,9.999,22.573,0.112,21.124,0.052,20.73,0.071,20.24,0.196
9426,290.1921679,38.04076507,99.999,9.999,23.455,0.25,21.855,0.102,20.606,0.048,19.694,0.138
9539,290.192303,38.04413348,99.999,9.999,21.334,0.039,20.552,0.034,20.223,0.042,19.912,0.137
4731,290.1923525,37.91232265,99.999,9.999,23.147,0.246,22.03,0.122,20.238,0.048,19.346,0.061
3902,290.1923623,37.8933926,99.999,9.999,20.533,0.025,19.363,0.017,18.952,0.021,18.706,0.046
7946,290.1924807,37.99699125,99.999,9.999,21.078,0.06,20.102,0.069,19.85,0.085,19.669,0.14
430,290.1924912,37.82658658,20.206,0.057,18.35,0.01,17.665,0.009,17.471,0.01,17.369,0.015
6026,290.1925013,37.94389052,21.861,0.171,20.397,0.021,19.652,0.02,19.344,0.023,19.196,0.056
958,290.192553,37.83526822,99.999,9.999,20.951,0.119,20.269,0.103,20.459,0.117,99.999,9.999
4861,290.1926243,37.91524395,99.999,9.999,22.553,0.118,20.953,0.045,20.305,0.058,20.028,0.144
5302,290.1926268,37.92577184,99.999,9.999,23.383,0.269,21.835,0.116,20.981,0.071,20.329,0.194
7687,290.1927561,37.98978836,20.333,0.061,18.825,0.012,18.137,0.017,17.891,0.008,17.737,0.027
1364,290.1927677,37.84276926,20.928,0.11,19.088,0.013,18.323,0.01,18.083,0.01,17.976,0.026
2608,290.1927794,37.86644177,99.999,9.999,23.36,0.251,22.112,0.128,20.933,0.064,20.429,0.228
7398,290.1927833,37.98109423,99.999,9.999,22.225,0.084,20.739,0.043,20.081,0.043,19.774,0.125
4341,290.1928046,37.90286345,99.999,9.999,21.175,0.043,19.977,0.03,19.571,0.022,19.28,0.072
822,290.1928081,37.83283376,21.963,0.24,19.479,0.017,18.683,0.012,18.45,0.014,18.266,0.037
9667,290.1928139,38.04807727,99.999,9.999,20.621,0.029,19.873,0.022,19.594,0.027,19.546,0.103
10121,290.1928842,38.06114512,99.999,9.999,20.507,0.033,18.979,0.019,18.388,0.021,17.978,0.031
1908,290.1929881,37.85230837,21.117,0.126,19.047,0.011,18.269,0.012,18.028,0.012,17.906,0.026
4301,290.1930005,37.90202933,21.441,0.159,19.376,0.012,18.49,0.017,18.132,0.015,17.911,0.025
993,290.1930018,37.83568753,20.114,0.06,17.688,0.046,16.961,0.025,16.786,0.015,16.694,0.014
725,290.1931068,37.83113558,20.217,0.052,17.871,0.01,16.828,0.009,16.449,0.007,16.215,0.009
5647,290.1931371,37.93357521,22.743,0.38,20.924,0.028,19.841,0.023,19.366,0.022,19.11,0.067
2646,290.1931659,37.86721237,99.999,9.999,22.511,0.1,20.972,0.05,20.091,0.044,19.583,0.104
654,290.1932127,37.83001489,19.648,0.039,17.405,0.01,16.535,0.009,16.251,0.008,16.07,0.009
8532,290.1932276,38.01345988,99.999,9.999,21.553,0.049,20.354,0.026,19.908,0.028,19.59,0.107
1219,290.1932534,37.83974632,17.99,0.06,14.664,0.004,99.999,9.999,99.999,9.999,11.904,0.01
14,290.1933035,37.82020814,99.999,9.999,20.939,0.104,20.358,0.165,20.143,0.176,19.141,0.146
3207,290.1933817,37.87842873,99.999,9.999,23.342,0.262,21.936,0.092,20.97,0.055,20.481,0.241
8887,290.193389,38.02329723,99.999,9.999,20.455,0.03,19.681,0.02,19.402,0.021,19.279,0.076
6508,290.1934015,37.95619738,99.999,9.999,20.845,0.03,19.731,0.018,19.311,0.019,19.033,0.074
4267,290.1935651,37.90116598,99.999,9.999,99.999,9.999,21.475,0.072,20.306,0.045,19.66,0.112
10192,290.1935737,38.06319819,19.493,0.036,18.138,0.018,17.58,0.011,17.36,0.026,17.225,0.024
6989,290.1937317,37.96927263,99.999,9.999,22.625,0.112,21.133,0.047,20.395,0.042,19.843,0.143
7743,290.193823,37.99073304,99.999,9.999,22.114,0.087,20.793,0.034,19.819,0.024,19.305,0.087
6458,290.1938271,37.95489854,99.999,9.999,21.335,0.046,20.672,0.04,20.411,0.043,20.267,0.178
369,290.1939462,37.82472225,99.999,9.999,21.7,0.068,20.294,0.029,19.906,0.031,19.584,0.096
9968,290.193965,38.05625782,99.999,9.999,23.24,0.221,21.781,0.091,21.058,0.078,20.411,0.219
4983,290.1940042,37.91739504,20.66,0.066,18.794,0.009,18.016,0.015,17.761,0.014,17.646,0.022
7524,290.1940563,37.98432376,22.433,0.342,20.513,0.024,19.775,0.022,19.453,0.022,19.329,0.082
3919,290.1940693,37.89327424,21.132,0.115,19.825,0.015,19.189,0.016,18.997,0.022,18.848,0.046
9529,290.1942083,38.04313911,19.834,0.053,18.268,0.013,17.632,0.012,17.359,0.013,17.226,0.026
1646,290.1942614,37.84683172,99.999,9.999,21.232,0.044,19.945,0.023,19.556,0.028,19.363,0.094
1721,290.1942619,37.84826965,99.999,9.999,99.999,9.999,21.555,0.064,20.694,0.061,20.381,0.196
7304,290.1943242,37.97800044,99.999,9.999,20.828,0.03,19.345,0.016,18.022,0.013,17.325,0.015
3377,290.1943649,37.88144857,99.999,9.999,23.01,0.183,21.653,0.073,20.015,0.035,19.328,0.074
10162,290.1943732,38.06194359,99.999,9.999,22.366,0.115,21.167,0.049,20.842,0.051,20.671,0.24
9525,290.1944189,38.04284236,21.892,0.322,19.914,0.037,18.977,0.022,18.781,0.021,18.534,0.056
1560,290.1944967,37.84532916,19.858,0.042,18.014,0.008,17.344,0.009,17.143,0.009,17.06,0.014
7612,290.1944981,37.98670048,21.639,0.17,19.533,0.016,18.534,0.013,18.191,0.012,17.919,0.029
6012,290.1944993,37.94270879,99.999,9.999,20.941,0.031,19.38,0.015,18.676,0.016,18.296,0.039
7345,290.1945421,37.97892023,21.402,0.141,19.117,0.015,18.113,0.014,17.721,0.01,17.51,0.019
1957,290.1945703,37.8524869,99.999,9.999,23.523,0.333,21.962,0.097,20.978,0.085,20.746,0.229
272,290.194576,37.82309281,19.656,0.04,17.835,0.009,17.138,0.007,16.94,0.013,16.848,0.013
9349,290.1946351,38.03760002,19.508,0.034,17.212,0.013,16.169,0.009,15.749,0.019,15.499,0.013
4399,290.194731,37.9035677,99.999,9.999,22.238,0.099,20.809,0.05,20.31,0.045,19.988,0.152
4296,290.1947324,37.90125699,99.999,9.999,20.961,0.033,19.692,0.021,19.217,0.021,18.944,0.056
2570,290.194752,37.86489815,20.15,0.054,17.889,0.011,16.991,0.01,16.683,0.011,16.525,0.016
8114,290.1947774,38.00050222,99.999,9.999,23.276,0.235,21.829,0.113,20.177,0.041,19.376,0.099
2992,290.1947904,37.87358344,20.594,0.076,18.764,0.009,18.05,0.01,17.828,0.01,17.728,0.025
1483,290.1947988,37.84388182,99.999,9.999,22.068,0.089,20.572,0.036,19.995,0.045,19.681,0.125
7668,290.1950029,37.988204,18.732,0.023,17.121,0.012,16.417,0.016,16.15,0.01,16.037,0.014
6534,290.1950178,37.95646246,20.599,0.069,18.822,0.01,18.059,0.009,17.814,0.01,17.717,0.022
8322,290.1950465,38.00638324,99.999,9.999,22.119,0.075,20.754,0.041,20.16,0.032,19.74,0.097
7749,290.1950857,37.99047991,19.079,0.031,17.647,0.01,17.014,0.015,16.778,0.008,16.665,0.019
8830,290.1951684,38.0207387,18.913,0.028,17.17,0.014,16.458,0.009,16.191,0.016,16.071,0.011
3333,290.1951708,37.88029598,99.999,9.999,23.074,0.172,21.564,0.071,20.664,0.062,20.269,0.203
4045,290.1952721,37.89556936,99.999,9.999,22.873,0.158,21.146,0.053,20.412,0.059,19.922,0.15
3167,290.1952787,37.87680114,99.999,9.999,20.932,0.029,19.835,0.023,19.398,0.023,19.145,0.066
9706,290.1952996,38.04832109,99.999,9.999,99.999,9.999,22.037,0.127,21.259,0.107,20.449,0.201
8383,290.1953344,38.0082121,18.703,0.027,17.228,0.016,16.595,0.009,16.371,0.012,16.249,0.015
8591,290.1954363,38.01397171,21.241,0.109,19.407,0.02,18.582,0.01,18.251,0.014,18.035,0.037
9233,290.1954368,38.03337479,99.999,9.999,21.994,0.08,20.195,0.031,19.417,0.023,18.929,0.055
7870,290.1954517,37.99361924,21.827,0.196,20.738,0.032,20.181,0.027,20.019,0.031,19.829,0.14
5907,290.1955437,37.93970022,99.999,9.999,22.464,0.1,20.901,0.049,19.966,0.032,19.343,0.071
5966,290.1956556,37.94112532,99.999,9.999,20.653,0.027,19.408,0.013,18.971,0.015,18.665,0.048
3276,290.1957002,37.8789798,19.932,0.052,17.973,0.009,17.235,0.009,17.01,0.007,16.892,0.016
2326,290.1957059,37.8592987,99.999,9.999,22.447,0.116,21.617,0.083,21.142,0.096,20.714,0.25
6016,290.1958317,37.94235989,22.076,0.242,19.877,0.014,18.875,0.009,18.521,0.016,18.327,0.036
731,290.1958421,37.83018247,19.882,0.043,18.037,0.009,17.354,0.008,17.152,0.007,17.045,0.014
5222,290.1959565,37.92263993,99.999,9.999,22.426,0.088,20.799,0.046,19.658,0.023,19.009,0.06
10343,290.1959985,38.06687463,99.999,9.999,23.281,0.209,21.741,0.097,20.623,0.049,20.049,0.176
10062,290.1961487,38.05808437,99.999,9.999,22.358,0.098,21.186,0.05,20.996,0.066,20.404,0.24
4010,290.1962051,37.89445983,99.999,9.999,20.946,0.03,19.728,0.02,19.312,0.02,19.02,0.058
2017,290.1962971,37.85294027,99.999,9.999,22.198,0.088,20.717,0.044,19.897,0.034,19.38,0.092
9866,290.1963367,38.05241747,21.851,0.236,20.684,0.026,19.984,0.027,19.776,0.031,19.619,0.113
9398,290.1963825,38.03841829,99.999,9.999,23.143,0.212,21.606,0.073,20.484,0.039,19.597,0.107
2428,290.1964052,37.86123197,19.79,0.031,18.494,0.008,17.996,0.012,17.865,0.012,17.816,0.022
2681,290.1964262,37.86663361,99.999,9.999,21.644,0.06,20.131,0.035,19.288,0.034,18.892,0.065
5159,290.1964337,37.92079514,99.999,9.999,23.544,0.328,21.651,0.091,20.821,0.067,20.044,0.147
1352,290.1964727,37.84088151,20.455,0.072,17.868,0.009,16.873,0.009,16.564,0.007,16.391,0.01
8143,290.1965104,38.00097665,99.999,9.999,20.452,0.023,19.604,0.022,19.245,0.019,19.077,0.065
4492,290.1965339,37.90487048,99.999,9.999,21.162,0.069,19.677,0.055,18.782,0.04,18.249,0.043
8996,290.1965892,38.02581243,99.999,9.999,99.999,9.999,21.941,0.097,20.424,0.042,19.45,0.074
4347,290.1965937,37.90154684,20.617,0.067,18.569,0.008,17.77,0.016,17.54,0.013,17.392,0.02
172,290.1966613,37.82096513,99.999,9.999,22.353,0.119,21.018,0.063,19.989,0.04,19.313,0.08
9977,290.1966685,38.05546233,99.999,9.999,22.765,0.141,21.444,0.048,20.845,0.066,20.355,0.181
10125,290.1966732,38.05983008,99.999,9.999,21.604,0.055,20.237,0.033,19.66,0.035,19.245,0.091
6126,290.1967136,37.9450651,99.999,9.999,21.709,0.058,20.835,0.046,20.52,0.051,20.455,0.235
3945,290.1968002,37.89273132,21.212,0.112,20.063,0.02,19.38,0.015,19.149,0.018,19.009,0.056
9196,290.1968211,38.03166103,22.271,0.369,20.262,0.027,19.509,0.022,19.124,0.024,19.045,0.067
9027,290.196858,38.02654601,21.954,0.294,20.346,0.025,19.637,0.019,19.381,0.024,19.079,0.069
89,290.1969579,37.81971452,99.999,9.999,21.529,0.096,20.65,0.107,20.233,0.11,20.008,0.167
7098,290.1969773,37.97143943,22.447,0.341,21.396,0.045,20.458,0.026,20.107,0.034,19.854,0.114
3696,290.197038,37.88685801,21.695,0.198,19.371,0.013,18.537,0.012,18.279,0.016,18.125,0.029
1074,290.1970508,37.83562229,20.367,0.089,18.238,0.106,17.809,0.068,17.794,0.038,17.847,0.026
1338,290.1970516,37.84038353,20.073,0.053,18.168,0.01,17.491,0.009,17.309,0.011,17.213,0.018
723,290.1971983,37.82955774,99.999,9.999,23.15,0.238,21.764,0.086,20.933,0.08,20.548,0.241
1859,290.1972201,37.8499319,20.962,0.095,19.515,0.014,18.931,0.012,18.72,0.015,18.649,0.036
10244,290.1972865,38.06325041,99.999,9.999,19.812,0.024,18.493,0.014,18.03,0.023,17.771,0.023
488,290.197312,37.82567725,99.999,9.999,21.198,0.041,19.936,0.019,19.523,0.021,19.236,0.069
6210,290.1973593,37.9470152,21.122,0.127,19.65,0.016,18.985,0.013,18.719,0.015,18.649,0.049
1547,290.1973595,37.84390721,99.999,9.999,22.309,0.112,21.715,0.085,21.597,0.116,99.999,9.999
10315,290.1973908,38.06543708,99.999,9.999,20.429,0.028,19.498,0.019,19.226,0.028,18.968,0.061
4956,290.1974502,37.91542557,99.999,9.999,21.116,0.036,19.477,0.026,18.503,0.013,17.899,0.022
5576,290.1975218,37.93003196,21.827,0.217,19.206,0.012,17.988,0.013,17.563,0.01,17.316,0.023
9484,290.1976213,38.04046643,19.339,0.036,17.234,0.012,16.299,0.008,15.95,0.018,15.755,0.015
1063,290.1976322,37.83517447,99.999,9.999,19.997,0.097,19.847,0.103,20.006,0.13,99.999,9.999
2019,290.1977022,37.8524259,19.846,0.038,18.53,0.009,17.962,0.011,17.779,0.011,17.686,0.017
3515,290.1977233,37.88286432,99.999,9.999,20.724,0.028,19.564,0.019,19.219,0.022,19.074,0.068
3961,290.1977289,37.89267398,20.544,0.078,18.925,0.011,18.261,0.01,18.049,0.016,17.917,0.03
9238,290.1978257,38.03263576,16.887,0.023,15.527,0.014,14.966,0.011,14.763,0.021,14.666,0.021
529,290.1978836,37.82612934,21.987,0.227,19.902,0.018,18.65,0.012,18.169,0.012,17.919,0.026
8961,290.1979336,38.02422155,99.999,9.999,23.314,0.239,21.718,0.084,21.02,0.08,20.208,0.205
6765,290.1979815,37.96139836,99.999,9.999,21.991,0.073,21.178,0.05,20.81,0.053,20.786,0.318
2648,290.1979869,37.86538037,18.33,0.014,17.111,0.007,16.575,0.01,16.363,0.01,16.276,0.012
2404,290.1979946,37.86025721,99.999,9.999,22.886,0.152,21.411,0.071,20.542,0.062,20.159,0.173
3217,290.1980028,37.87680658,99.999,9.999,20.635,0.03,19.528,0.019,19.124,0.019,18.904,0.049
2720,290.1980177,37.86680287,20.978,0.092,19.102,0.012,18.409,0.013,18.17,0.014,18.081,0.022
3601,290.198018,37.88457468,99.999,9.999,21.999,0.071,20.752,0.034,20.286,0.045,20.066,0.163
251,290.1980209,37.82155847,21.98,0.24,20.17,0.023,19.288,0.017,18.997,0.021,18.75,0.061
5267,290.1980308,37.92295746,21.964,0.218,20.147,0.02,19.371,0.018,19.053,0.02,18.853,0.056
10135,290.1981132,38.05977052,99.999,9.999,21.923,0.074,20.385,0.033,19.943,0.038,19.653,0.113
4808,290.1982017,37.911893,99.999,9.999,22.592,0.121,21.215,0.052,20.775,0.067,20.643,0.231
6034,290.1982144,37.94180882,99.999,9.999,21.071,0.034,20.103,0.023,19.66,0.033,19.302,0.078
7771,290.1982292,37.98983211,21.912,0.228,20.288,0.023,19.333,0.02,18.939,0.019,18.777,0.054
1526,290.1983979,37.84321249,21.929,0.222,19.557,0.015,18.387,0.012,17.962,0.011,17.708,0.024
2802,290.198433,37.8684103,22.266,0.279,20.352,0.024,19.19,0.016,18.788,0.017,18.55,0.046
6824,290.1985488,37.96300714,99.999,9.999,21.675,0.057,20.724,0.028,20.361,0.047,20.337,0.217
891,290.1986317,37.83185439,20.594,0.072,18.769,0.012,18.031,0.012,17.791,0.012,17.623,0.019
1420,290.1986472,37.84135994,20.324,0.062,18.493,0.011,17.82,0.008,17.626,0.01,17.53,0.019
7422,290.1986844,37.97952014,15.089,0.006,13.653,0.01,99.999,9.999,99.999,9.999,12.87,0.019
9937,290.1987857,38.0532729,20.215,0.061,18.838,0.013,18.398,0.012,18.231,0.021,18.156,0.032
324,290.1988424,37.82216407,99.999,9.999,21.516,0.05,20.974,0.048,20.809,0.089,20.43,0.215
2032,290.1988913,37.85231319,22.351,0.353,20.612,0.03,19.895,0.02,19.688,0.024,19.459,0.095
3534,290.1989166,37.88280672,22.19,0.235,19.699,0.017,18.794,0.012,18.509,0.016,18.376,0.033
6019,290.1989179,37.94125321,99.999,9.999,21.528,0.049,20.227,0.032,19.754,0.026,19.431,0.084
2164,290.1989398,37.85436336,99.999,9.999,22.615,0.117,20.853,0.055,19.886,0.035,19.392,0.102
9365,290.1989467,38.03632335,20.635,0.079,18.561,0.015,17.667,0.009,17.286,0.017,17.053,0.018
8774,290.1989502,38.01762886,99.999,9.999,21.724,0.058,20.234,0.029,18.858,0.019,18.084,0.03
4766,290.1989823,37.9105387,21.719,0.163,19.689,0.013,18.793,0.019,18.495,0.014,18.356,0.033
5913,290.1989947,37.93855432,22.182,0.273,20.273,0.02,19.38,0.014,19.005,0.018,18.824,0.05
7991,290.1990331,37.99575469,99.999,9.999,20.55,0.023,19.352,0.018,18.905,0.011,18.537,0.04
2573,290.1990401,37.86333426,21.751,0.216,19.641,0.017,18.773,0.015,18.507,0.014,18.359,0.035
1107,290.1990483,37.83561793,18.15,0.017,16.095,0.014,15.259,0.013,99.999,9.999,14.876,0.007
7931,290.1990551,37.99391875,99.999,9.999,21.678,0.064,20.571,0.052,20.011,0.057,19.617,0.14
4674,290.1991405,37.90836931,99.999,9.999,21.453,0.048,19.865,0.023,18.598,0.016,17.905,0.026
2007,290.1991683,37.85157945,99.999,9.999,21.164,0.045,20.131,0.024,19.761,0.03,19.616,0.119
320,290.1992597,37.82195095,99.999,9.999,21.462,0.042,20.235,0.028,19.784,0.037,19.503,0.096
7751,290.1993604,37.98888444,18.682,0.015,17.052,0.01,16.329,0.017,16.07,0.007,15.934,0.014
3188,290.199376,37.87580186,20.729,0.076,19.174,0.012,18.524,0.011,18.294,0.014,18.251,0.035
2389,290.1994292,37.85925954,22.507,0.386,21.593,0.057,21.017,0.056,20.763,0.071,20.66,0.269
6077,290.1994398,37.94247756,99.999,9.999,21.822,0.061,20.465,0.038,19.871,0.033,19.575,0.091
